id,name,address,reviewcnt,rate,price,phone,cuisine,score
iQZYOzNB7b-vTF806dlbYA,Hangar 11 Bar & Grill,119-11 Metropolitan Ave Kew Gardens NY 11415,91,3.5,2,(718) 441-8100,Sports Bars,0
iQo5aJwTL_ZrXCdPFKq-RA,Isle of Capri,1028 3rd Ave New York NY 10065,179,4,3,(212) 223-9430,Italian,0
iQpkfCech11N5I6e9ur8Cg,Molos Restaurant,1 Pershing Rd Weehawken NJ 07086,300,3.5,3,(201) 223-1200,Greek,0
iS44XmoRXc2Kj7ZG5hGKhw,Dominguez Pizza,2713 E Carson St Long Beach CA 90810,86,4,1,(310) 835-5097,Pizza,0
iS88o9-qzVhpKF1E3qbdtg,Sofias Theatre District,221 W 46th St In the Hotel Edison New York NY 10036,1,1,3,(212) 719-5799,Italian,0
iSEuv_jgV1NJuf0Pi8zThw,Father and Son Halal Cart,73-34 Kissena Blvd New York NY 11367,32,4.5,1,(718) 902-7448,Food Stands,0
iSjPBJRiWqrgxW7ZM3CGig,Birds of a Feather,191 Grand St Brooklyn NY 11211,149,4,2,(718) 969-6800,Szechuan,0
iSr36HYfNRXvMhjhvP77vA,Archie's Bar & Pizza,128 Central Ave Brooklyn NY 11221,201,4.5,2,(347) 915-2244,Bars,0
iTA5ZmIeSiyz379EWgn42Q,Cherry Tree Gourmet Station,4051 Broadway New York NY 10032,71,4,1,(212) 923-8733,Coffee & Tea,0
iTj5T_jPYvznd1QTgs7NZw,Nai Tapas,174 1st Ave New York NY 10009,779,4,2,(212) 677-1030,Tapas Bars,0
iUqWxpmnobBfFFVMraK0tw,Fire & Oak,479 Washington Blvd Newport Westin Hotel Jersey City NJ 07310,374,3.5,3,(201) 610-9610,American (New),0
iV5yy8EbjsPoYWtjRhB61Q,Nica Trattoria,354 E 84th St New York NY 10028,104,4.5,3,(212) 472-5040,Italian,0
iXTq1a2Awxnp3-LZofquEA,Pho America,1826 Pacific Ave Long Beach CA 90806,529,3.5,1,(562) 218-0204,Vietnamese,0
iXV4FMZPru7BB_nwN_8mVw,Maiella,4610 Center Blvd Long Island City NY 11109,560,4.5,3,(718) 606-1770,Italian,0
iXYaj__C3lEMMbCEEiuGZQ,Theater Cafe,106-03 Metropolitan Ave Forest Hills NY 11375,74,3.5,2,(718) 261-0014,Mediterranean,0
iXaKAEe7kJqmGlzWRsZ3_A,Cabinet,250 W Ocean Blvd Ste B2 Long Beach CA 90802,40,5,2,(562) 337-8585,Coffee & Tea,0
iXmDaPsgylG1kHPLli15MQ,Fat Buddha,212 Ave A New York NY 10009,576,4,2,(212) 598-0500,Bars,0
iXtZQ7twXQiv7j2ZdxZqUg,Burritos y Mas NY Tex-Mex,1571 Lexington Ave New York NY 10029,108,4,1,(646) 918-7478,Tex-Mex,0
iY8yzmVvou-vqB9iBm85uA,Shoki Hibachi,1260 Grand Ave Baldwin NY 11510,33,4.5,1,(516) 280-9275,Japanese,0
iYFauSnqLxvr4HTY_cIElg,Little Mo,1158 Myrtle Ave Brooklyn NY 11221,227,4,2,(929) 210-8100,Asian Fusion,0
iZeAlmKKvxnPu5oUKN-B3Q,Sweet Chick,341 Flatbush Ave Brooklyn NY 11217,217,4,2,(718) 484-7724,American (New),0
i_rg-OLXQbpRUN7O3MeCeA,Piz-zetta,90 Livingston St Brooklyn NY 11201,207,4.5,1,(718) 422-7878,Italian,0
ia7QUS-wdZ2sa5fqNAuIpQ,Governers Island Ferry,53 Stone St New York NY 10004,4,4,0,,Parks,0
iaPPkighwOr9s0LzEC46fA,The Beer Garden,1883 Victory Blvd Staten Island NY 10314,62,3.5,2,(718) 876-8900,American (Traditional),0
iaaZqAHsAMK0XdbxDahdYQ,Homemade Taqueria,243 Fulton Ave Hempstead NY 11550,63,5,1,(516) 483-6151,Mexican,0
iasVVMV9BGZy8LLNPpNVfA,Joe Coffee,102 Hicks St Brooklyn NY 11201,17,4,1,,Coffee & Tea,0
ibIZX1wZ6zYUkkrHsVdNuQ,Thai Table,88 N Village Ave Rockville Centre NY 11570,116,3.5,2,(516) 678-0886,Thai,0
ibiATQS8ZsG4XlKSmenB3g,Chipotle Mexican Grill,185 Montague St Brooklyn NY 11201,180,3.5,1,(718) 243-9109,Fast Food,0
idagElvlzPmrTjNJg-TQOg,The Local Eatery & Pub,64 High St Mount Holly NJ 08060,93,4.5,2,(609) 784-8684,Pubs,0
idxD3X7WfLFPZMoFnCRIQQ,Il Cantinori,32 E 10th St New York NY 10003,215,4,3,(212) 673-6044,Italian,0
ieDByq8RO0WeqW42dEPdfQ,The Auld Dubliner,71 S Pine Ave Long Beach CA 90802,720,4,2,(562) 437-8300,Irish,0
ieOIBz6Gfqmwm1B0wUzh9g,Mama Lee,213-12 48th Ave Bayside NY 11364,373,4.5,2,(718) 767-8680,Chinese,0
ieQzv_INfk3J0G0Vysr6FQ,Sarku Japan,2501 Burlington - Mt Holly Rd Ste 250 Burlington NJ 08016,1,3,0,(609) 386-9919,Japanese,0
ieXKc6S3WlEiVkyxgaF9Ig,Tempura Matsui,222 E 39th St New York NY 10016,74,4.5,4,(212) 986-8885,Japanese,0
ieoPAi6nbdEkrwv4vGVSwg,Via Trenta Osteria & Wine Bar,36-19 30th Ave Astoria NY 11103,378,4,2,(718) 545-2090,Italian,0
iexl39DYyy_76Xq3ExaJkQ,Excuse My French,96 Orchard St New York NY 10002,196,4.5,2,(212) 780-9600,Bars,0
if59rbMD_wvjtGLSx6Butw,Sweet House Inc,239 Grand St New York NY 10002,1,4,0,(212) 219-3373,Chinese,0
if6ZZopcH51YQ7E3y4BxaA,Tuscan Hills,11060 Queens Blvd Forest Hills NY 11375,333,3.5,2,(718) 487-4500,Italian,0
ifGXrRqs-zp6ek7LsoozrQ,Taqueria Diana,129 2nd Ave New York NY 10003,629,4,1,(646) 422-7871,Mexican,0
ifIfq2EwEohCgoKnG68_LA,Villa Berulia,107 E 34th St New York NY 10016,126,4,3,(212) 689-1970,Italian,0
ift35m5Sbya_3ZWnDo84tA,Kuzina,1458 Hylan Blvd Staten Island NY 10305,81,4,2,(718) 980-4744,Mediterranean,0
igVQ5MMq4L06c1cqwyR_Ug,Pizza Village,1702 Mt Holly Rd Ste 1 Burlington NJ 08016,9,3.5,1,(609) 387-9344,Pizza,0
igbXdpEil8ZTcridxpBlLg,Analogue,19 W 8th St New York NY 10011,212,4,3,(212) 432-0200,Cocktail Bars,0
igcUHNvsKc-s-RtvUmkg2w,K'OOK,324 E 6th St New York NY 10003,335,4,2,(347) 628-8588,Korean,0
iheXuv4vMIFTWyCC2QMOfg,Frantoni's Pizzeria & Ristorante,66 Hillside Ave Williston Park NY 11596,55,4,1,(516) 747-3413,Pizza,0
ihfAhKbsFxUnza0qVyMV6g,Sarku Japan,2655 Richmond Ave Staten Island NY 10314,17,3,1,(718) 698-3023,Japanese,0
ihplCj2HKWR7z-bBKf8Nzw,POST,42 Ave B New York NY 10009,128,4.5,2,(646) 930-2724,Breakfast & Brunch,0
ihu-IZEAjJBzNHJmazHKTg,Savannah's Southern Belle,10 E Blancke St Linden NJ 07036,78,3,2,(908) 583-5260,Soul Food,0
ihzI-4yGesoQuAoIocao8g,Tacuba Hell's Kitchen,802 9th Ave New York NY 10019,400,4,2,(212) 245-4500,Mexican,0
ij0wXKCIbVC4NsHRX8kraw,Evan Angelo's Gelateria and Coffee Bar,930 E Dominguez St Ste A Carson CA 90746,398,4.5,1,(310) 765-4855,Coffee & Tea,0
ik7LcD1fkzVbVQ6Sntd4LA,Indian Spice,351 7th Ave Brooklyn NY 11215,113,4,2,(718) 768-7777,Indian,0
ikazsJps1k-Br2FbunwCtg,Spot Dessert Bar,13 St Marks Pl New York NY 10003,2543,4,2,(212) 677-5670,Desserts,1
ikb5lhHmb2xndNZM-jr_Mw,Wolfgang's Steakhouse,4 Park Ave New York NY 10016,835,4,4,(212) 889-3369,Steakhouses,0
ikr6bPVtbbuXeky86dsIVw,Hookah On the Bay,161-08 Cross Bay Blvd Howard Beach NY 11414,21,4,2,(347) 248-3810,Hookah Bars,0
ikx8R8u2lmxhpLGByCjgPw,House Special 甘來飯店,171 Hester St New York NY 10013,8,4,0,(212) 343-9496,Hong Kong Style Cafe,0
ilSOFqS0nDaJmy6m6j3dHw,Piccolo's,150 E Jericho Tpke Mineola NY 11501,83,4,2,(516) 248-8110,Italian,0
ilZWuOJMqcUX06uU40Knyg,Alessio Pizzeria,2054 Lakeville Rd New Hyde Park NY 11040,29,4,2,(516) 326-2953,Pizza,0
ilx72OPmHMiHve0BXFZo7A,IHOP,1586 Northern Blvd Manhasset NY 11030,95,3.5,2,(516) 365-2732,American (Traditional),0
im6enuvCq0pRCGitzUcyzA,Osteria Procaccini,2 Crosswicks Chesterfield Rd Crosswicks NJ 08515,69,4.5,2,(609) 291-5525,Italian,0
imd0nNxp5dd8B1hLPg085Q,Grab and Go,3609 Main St Flushing NY 11354,21,4,1,(718) 463-8238,Sandwiches,0
inLz0Yw-eI2iJRtwaCipJg,Seed,242 5th Ave Brooklyn NY 11215,150,4.5,2,(929) 295-9031,Mediterranean,0
inftQdKaEEiqQ323AlomXg,Dek Sen,8608 Whitney Ave Elmhurst NY 11373,146,4,2,(718) 205-5181,Desserts,0
inodwsGpjlph4neAMMR8cA,Picarelli's Cucina Italiana,6204 E Pacific Coast Hwy Long Beach CA 90803,295,4,2,(562) 986-5280,Italian,0
int_f3Tk7RCv5G-0tkvVIg,DoLy's Delectables,245 E Broadway Long Beach CA 90802,438,4.5,1,(562) 435-9400,Coffee & Tea,0
ip733nbgjaMMazfQ-Ibhgg,Fiat Cafe,203 Mott St New York NY 10012,461,4,2,(212) 969-1809,Italian,0
ipmOYDh9snm3ZUv546MACQ,Taqueria Milear,752A Nostrand Ave Crown Heights NY 11216,130,4.5,1,(718) 484-8005,Mexican,0
ipv4lBvbfVzCnSahqrJckQ,Little Pepper,18-24 College Point Blvd College Point NY 11356,243,4,2,(718) 939-7788,Szechuan,0
ipxeCjihDqXTMkuPe-CQ4A,Arunee Thai,78-23 37th Ave Jackson Heights NY 11372,263,4,2,(718) 205-5559,Thai,0
ipygjHXH9PqQS6aqU54RcQ,Toby's Estate Coffee,125 N 6th St Brooklyn NY 11249,405,4,2,(347) 586-0063,Coffee & Tea,0
iqFZCAkpH74lx6UtbZphJg,Oxford Bake Shop,10401 Liberty Ave Ozone Park NY 11417,53,4,1,(718) 843-4039,Bakeries,0
irx5PeIG2iA72OupX68EMA,Angoletto Cafe,1598 Hillside Ave New Hyde Park NY 11040,44,3.5,2,(516) 358-2010,Pizza,0
is9vr6YX4NPP5cCp-K92Qw,Nancy's Restaurant,25541 Jericho Tpke Floral Park NY 11001,66,4.5,2,(718) 343-4616,American (New),0
isIFCDLE3VIDJcqhVy_klA,99 Favor Taste,732 61st St Brooklyn NY 11220,494,3.5,2,(718) 439-0578,Hot Pot,0
isLNsmAJ1PLnZXnukrZgWQ,David's Tea,275 Bleecker St New York NY 10014,10,3.5,2,(212) 414-8599,Coffee & Tea,0
itH4GH2Mw2D5n5kkQAtMog,Abiko Curry,2 W 32nd St New York NY 10001,371,4,2,(212) 695-0888,Japanese Curry,0
itTDKK-HUOFVi2BK_LeDFA,Jamesons Bar & Grill,157 Tulip Ave Floral Park NY 11001,62,3,2,(516) 326-8300,Pubs,0
itblJyiTY2h2ACidLk66oA,Takahachi,85 Ave A New York NY 10009,485,4,2,(212) 505-6524,Sushi Bars,0
itfmnmHOPCbiJ7z1cNHhUg,Komo's Cocina,5730 E 2nd St Long Beach CA 90803,127,3.5,2,(562) 856-9494,Mexican,0
iuDHYaSmWG-fwO4__x-pPA,Villa Paradiso,145 Greaves Ln Bay Terrace NY 10308,41,4,3,(718) 227-2405,Steakhouses,0
ixuamwdGmufAYlr8V1Sgrw,Olive Garden Italian Restaurant,610 W Sunrise Hwy Valley Stream NY 11581,123,2.5,2,(516) 593-1580,Italian,0
iyJIXBkU2lJsr6iRf2aBaA,Tumi International Restaurant,600 Bayway Ave Elizabeth NJ 07202,46,3,2,(908) 659-0006,Peruvian,0
iykETu1YPYKiVWLRuJkUFQ,Johnny's Pizzeria,30 W Lincoln Ave Mount Vernon NY 10550,179,4.5,2,(914) 668-1957,Pizza,0
iyuZRb2jCnlj-ddYoX44dw,Sweetleaf,10-93 Jackson Ave Long Island City NY 11101,429,4,2,(917) 832-6726,Coffee & Tea,0
iz4201uz3UlDZxe35q7LwQ,Sweet To Lick,78 Hillside Ave Williston Park NY 11596,137,4.5,1,(516) 385-8833,Bakeries,0
izRJeBfDQYJmd6ibIQ6Mfg,Mughlai Indian Cuisine,1724 2nd Ave New York NY 10128,272,4.5,2,(212) 722-6262,Indian,0
j0AT5ieMnru6OvKOh0EXyA,TAP-NY Taiwanese Night Market,87 Lafayette St New York NY 10013,3,2,0,,Farmers Market,0
j0Q-yyxS2WiL3foCJEV4eg,Dirt Candy,86 Allen St New York NY 10002,477,4,3,(212) 228-7732,Vegetarian,0
j0n_poMVZnODYOFviLbh0Q,Taim West Village,222 Waverly Pl New York NY 10014,1400,4.5,1,(212) 691-1287,Vegetarian,1
j11BpmIVP_r9yc-j29wROQ,Back Home In Lahaina,519 E Carson St Carson CA 90745,580,4,2,(310) 835-4014,Hawaiian,0
j1S3NUrkB3BVT49n_e76NQ,Best Bagel & Coffee,225 W 35th St New York NY 10001,2098,4.5,1,(212) 564-4409,Bagels,0
j1lE04LqafT-t42AxhC-MQ,Santa Fe Grill & Bar,6025 Broadway Bronx NY 10471,74,3.5,2,(718) 796-5095,Mexican,0
j1x37tGUHqpS0S85pi-LqQ,Cafe Bench,194-07 Northern Blvd Flushing NY 11358,516,3.5,2,(718) 224-0703,Cafes,0
j2bIxryuXeYZ9666oqJCZA,Don Felix Bar and Restaurant,559 Elizabeth Ave Elizabeth NJ 07206,10,5,2,(908) 469-2650,American (Traditional),0
j2iQDmcntre6Vhvw9X1x1A,Crispy Chicken Restaurant,215-52 Jamaica Ave Queens Village NY 11428,22,4,1,(718) 749-5899,Sandwiches,0
j3SmAeDDPFTFGYYygNikDQ,Good Good Taste,13 Market St New York NY 10002,5,3,0,(212) 964-4888,Chinese,0
j3v_d4JWEBYezzV90CFs9g,Cha For Tea,5720 E 7th St Long Beach CA 90803,946,3.5,1,(562) 668-5100,Coffee & Tea,0
j47hqObeU1nj-84ixxwwLQ,Friars Club,57 E 55th St New York NY 10022,16,4.5,4,(212) 751-7272,Restaurants,0
j4QECkHqVZzTfJVdAmy7lw,El Rico Tinto,7607 37th Ave Jackson Heights NY 11372,130,4,1,(718) 424-1324,Colombian,0
j4dGkqL-OK9YH8Sl2eOWEg,5 Burro Cafe,72-05 Austin St Forest Hills NY 11375,1125,3.5,2,(718) 544-2984,Mexican,0
j4n3RbL7QxN5OZmEA5V1Cw,Corcho Wine Room,231 Dyckman St New York NY 10034,129,4,2,(212) 300-5700,Wine Bars,0
j53MN9KuI9w73NpouWP3Rg,MVP's Grill & Patio,2742 E 4th St Long Beach CA 90814,855,4,1,(562) 439-0809,Sandwiches,0
j59HWyOGLRFE8fbfhxUf9A,Jae Nyc Eats,21 Mott St New York NY 10013,5,4.5,0,(347) 619-3493,Desserts,0
j5Me3YSKfaYHoLu_74SMjA,Pret A Manger,319 Broadway New York NY 10007,28,4,1,(212) 457-3115,Soup,0
j5lqRt8pr-k2F1v3ikai8g,Frostbites Crepes & Frozen Delights,1827 Ximeno Ave Long Beach CA 90815,505,4.5,1,(562) 498-5859,Desserts,0
j5sBqXdeDsvkK-Ryh7w2VQ,Besfren,315 5th Ave New York NY 10016,465,4,2,(212) 685-1003,Coffee & Tea,0
j6Hj1Qmtvcsfpmc8nyYSGA,The Coffee Bar,345 Central Ave Lawrence NY 11559,17,3,2,(516) 791-5200,Kosher,0
j6Ml006TaSd7mIFXkQCl7A,Commodity,1322 Coronado Ave Long Beach CA 90804,77,4.5,2,,Coffee & Tea,0
j6fSechU9HxzbnK-kjQx1Q,San Matteo Pizza and Espresso Bar,1739 2nd Ave New York NY 10128,423,4,2,(212) 426-6943,Pizza,0
j6nSYLDVqDwoBPfQb0exXQ,La Rosa Chicken & Grill,245 Richmond Valley Rd Staten Island NY 10309,29,4,2,(718) 966-1555,American (Traditional),0
j6nTfbYavGVsJKxz6bte6w,Starbucks,130 Fulton St New York NY 10038,45,3.5,1,(212) 962-0439,Coffee & Tea,0
j8LP7oHNNAfxvXqiPh0V5A,Bar 54,135 W 45th St New York NY 10036,129,3.5,3,(646) 364-1234,Cocktail Bars,0
j8M3pq0KmaI2JmQ3ZN9Tbg,Heritage of India,2024 Hillside Ave New Hyde Park NY 11040,66,3.5,2,(516) 352-9305,Indian,0
j8_-krHoD9jGcQ2HKEdpQA,Ichigo Sushi,7308 3rd Ave Brooklyn NY 11209,58,4,2,(718) 833-8818,Sushi Bars,0
j8cKSxr6aQ8qTx23FLyyiA,The Wayland,700 E 9th St New York NY 10009,457,4.5,2,(212) 777-7022,Bars,0
j8o8b0cD9vb-mRBd3gvp1g,Crepe N Tearia,177-07 Union Tpke Fresh Meadows NY 11366,137,3.5,1,(718) 380-0887,Creperies,0
j8qdGKAOq6Jz9B3pZsBqDw,Manon Café,120 Broadway New York NY 10271,44,4.5,1,(212) 766-6100,Coffee & Tea,0
j9TdOBSQ1LRw8v3hW5fObQ,Pies-n-Thighs,166 S 4th St Brooklyn NY 11211,2457,4,2,(347) 529-6090,Southern,1
jAaVnUKLITkuhzwXIe0vLQ,Cafe Mogador,133 Wythe Ave Brooklyn NY 11211,911,4.5,2,(718) 486-9222,Moroccan,0
jBj7WM86VhCdM-59OcGPlg,The Village Raw Bar,88 N Village Ave Rockville Centre NY 11570,29,4.5,3,(516) 678-9888,Seafood,0
jC8SaAAkNG4S9_SFpnMFHg,Flame Broiler,6528 E Spring St Long Beach CA 90815,61,3.5,1,(562) 420-6201,Fast Food,0
jCRblp7F5IbUSySK_Y7Qiw,EONS Greek Food for Life,633 2nd Ave New York NY 10016,247,4,2,(212) 696-1234,Greek,1
jCaV9Sc_I5cdveSsJ6gZFQ,Korzo Klub,977 Bay St Staten Island NY 10305,67,4.5,2,(718) 541-4692,Modern European,0
jD2iqANu6vJiPgZBmN8VeQ,Armando's Pollo Rico,110-02 Jamaica Ave Richmond Hill NY 11418,47,3.5,2,(718) 441-8441,Caribbean,0
jDC3ndJO_Vq6f5r38szgOA,Friendly's,555 High St Mt. Holly NJ 08060,20,2.5,1,(609) 518-1904,Burgers,0
jDIVPYpxQAk1HUAi0NIlQw,Pazza Notte,1375 Avenue Of The Americas New York NY 10019,587,3.5,2,(212) 765-6288,Italian,0
jDLKMWhHACb5w1DDtnW9ag,Happy Bones NYC,394 Broome St New York NY 10013,245,4,2,(212) 673-3754,Coffee & Tea,0
jE5_yPypanQLdYe7-f__dA,Toad Style,93 Ralph Ave Bedford-Stuyvesant NY 11221,253,4,2,(347) 789-1589,Vegan,0
jFCpdt6QdpnCsmt9WdijCA,The Original Randazzo's Pizza,568 Plandome Rd Manhasset NY 11030,19,3.5,1,(516) 439-5666,Pizza,0
jFYEsw6_4y4VMpSVB863sw,Mojave,22-36 31st St Astoria NY 11105,604,3.5,2,(718) 545-4100,Southern,0
jFgLOxswrUC_c-iqMjBLyQ,Ginny's Supper Club,310 Lenox Ave New York NY 10027,141,3.5,3,(212) 421-3821,Southern,0
jG3XHl8Bkw5KEwAI93ciVw,Nirvana,346 Lexington Ave New York NY 10016,423,3.5,2,(212) 983-0000,Indian,0
jGf-TvXUMrOawzle0U9k3A,Michael Jordan's The Steak House N.Y.C,23 Vanderbilt Ave Grand Central Terminal New York NY 10017,397,3,3,(212) 655-2300,Steakhouses,0
jHv7rAWtDG50AmZlGJGhqg,Vincent's Deli & Pizzeria,500 Henderson Ave Staten Island NY 10310,29,4,1,(718) 720-7335,Italian,0
jIGpjZPIEPzBMn2Xz7_unw,Broadway Diner & Bistro,226 Broadway Bayonne NJ 07002,29,3,1,(201) 455-8239,Diners,0
jIXAH804ZPkCRESKn1oWwA,Victor's Coffee Shop,21261 Jamaica Ave Queens Village NY 11428,31,4,1,(718) 217-4520,Diners,0
jIkB_Ze-vLJ70P6aziMsyA,Dowling's Irish Pub and Restaurant,117 Chestnut St Roselle Park NJ 07204,84,4.5,2,(908) 241-6300,Irish Pub,0
jJDorVSoSyLfEMm_r1dx0g,Avli The Little Greek Kitchen,461 Hempstead Tpke West Hempstead NY 11552,149,4.5,2,(516) 564-7575,Greek,0
jKTSzccHkV8-UhK3eiUjGA,Full House Organic,38 Glen Cove Rd Greenvale NY 11548,24,4,2,(516) 621-4040,American (New),0
jKaR8TTkLBAFmMIsKU786g,Pio Pio 3,1746 First Ave New York NY 10128,690,4,2,(212) 426-5800,Latin American,0
jL8f3gumMouGcQKr2M15Ng,Vol de Nuit,148 W 4th St New York NY 10012,466,4,2,(212) 982-3388,Lounges,0
jLK1bJkvBAWEGrmigscn0w,Martha's Country Bakery,41-06 Bell Blvd Bayside NY 11361,869,3.5,2,(718) 225-5200,Bakeries,0
jLLFjdpL6zrGKxG10xGm2A,City of Long Beach,333 W Ocean Blvd Long Beach CA 90802,162,3,0,(562) 570-6822,Local Flavor,0
jLWSeZ9Oesiu84v44hy81A,Primo Hoagies,611 W Route 130 Burlington NJ 08016,9,3,1,(609) 747-0041,Sandwiches,0
jM1A6Ka9F7g0I9w7T7HiRA,Stingray Lounge,1210 Washington St Uptown Hoboken NJ 07030,162,4.5,3,(201) 683-6030,Seafood,0
jM32lvyFQYttLJnpT5rXoQ,Momofuku Má Pêche,Chambers Hotel 15 W 56th St New York NY 10019,1017,3.5,3,(212) 757-5878,American (New),0
jN7KejVgn8InEhyA0UZwYQ,Sfizio Pizza,1032 US Hwy 206 Bordentown NJ 08505,21,4,1,(609) 291-0303,Pizza,0
jNRT5vY1Hvp5WDTaHy4Mhw,Sarge's Delicatessen & Diner,548 3rd Ave New York NY 10016,809,4,2,(212) 679-0442,Delis,0
jNhMXvGQ2WonmfXWeDoxDw,Fresh Tortillas & Taco,304 New Dorp Ln Staten Island NY 10306,57,3.5,1,(718) 979-6666,Mexican,0
jNwI69XCHnPfxlnpHXO0sg,Lantern's Keep,49 W 44th St Iroquois Hotel New York NY 10036,180,4,3,(212) 453-4287,Cocktail Bars,0
jOFQW8T8S5CL-T0zkMSm1Q,Good Day Play Cafe,208-03 35th Ave Bayside NY 11361,70,4.5,2,(929) 381-1094,Juice Bars & Smoothies,0
jOVE1CWC00mmI_4Y3xuOUg,Vintage Curry,8777 168th Pl Jamaica NY 11432,50,3.5,2,(718) 206-4206,Indian,0
jP-upK6k0uOvugyf40VLcA,Van Leeuwen,81 Bergen St Brooklyn NY 11201,239,4,2,(347) 763-2979,Ice Cream & Frozen Yogurt,0
jPLZCUoIQZ9O_1EtWOq2cw,Dunkin' Donuts,56 Court St Brooklyn NY 11201,2,1,1,(718) 625-2068,Donuts,0
jR09vZmJnwKPw4DyMxgwnw,Sushi on Jones,348 Bowery New York NY 10012,346,4,3,(917) 270-1815,Sushi Bars,0
jRkLbpg3c75HM4drXF97GQ,Gigi's Pizza,2009 Francis Lewis Blvd Whitestone NY 11357,35,3.5,1,(718) 352-9200,Pizza,0
jSObVbrCTn9-EcSgeU7oUg,Caviar House & Prunier,Jfk International Airport Terminal 4 New York NY 11430,23,3.5,2,(718) 751-4785,Seafood,0
jSUUcyV76hlCBAyHWAOm0w,Hanjan,36 W 26th St New York NY 10010,319,3.5,3,(212) 206-7226,Korean,0
jSrDUsCXkKqbBQ9sqDLFcg,Magna Restaurant,3525 Farrington St Flushing NY 11354,94,4.5,2,(718) 445-3352,Italian,0
jTxLNwBvuvWt-Z-21KuMrQ,Wine Time,40-45 235th St Douglaston NY 11363,18,4.5,2,(347) 502-7274,Wine Bars,0
jUqAP0RBVi1IMdCDRq3RMQ,Eddie's Pizza,2048 Hillside Ave New Hyde Park NY 11040,170,3.5,2,(516) 354-9780,Pizza,0
jVYyth-tq-o9o6T54oAWOA,The Ozone Diner,133-35 79th St Howard Beach NY 11414,162,4,2,(718) 296-3141,Breakfast & Brunch,0
jVYyth-tq-o9o6T54oAWOA,The Ozone Diner,133-35 79th St Howard Beach NY 11414,163,4,2,(718) 296-3141,Breakfast & Brunch,0
jVuj54_J9z0w9DjKPoUK2g,China Mia,2232 White Plains Rd Bronx NY 10467,30,4,1,(718) 708-6300,Chinese,0
jWC4mD-yy-IzuZxU5ctAKw,Mia's Bakery,139 Smith St Brooklyn NY 11201,393,4.5,1,(347) 987-3194,Bakeries,0
jWxTkQpR9LdJdEopestfCw,Mazza Falafel,365 Essex St Hackensack NJ 07601,154,4.5,2,(201) 646-2992,Salad,0
jY2hyMlUK9BR_kkXMY7A-Q,Urban Gourmet,243-04 Merrick Blvd Rosedale NY 11422,13,4,1,(718) 528-5528,Sandwiches,0
jYhbUh1TV7SCfPxjIhVpcg,Baar Baar,13 East 1st St New York NY 10003,83,4.5,3,(212) 228-1200,Gastropubs,0
jYia13i0CBwNXadzAAxLJg,Arirang Hibachi Steakhouse,8814 4th Ave Brooklyn NY 11209,262,3.5,2,(718) 238-9880,Japanese,0
jZZMmT7Mk3S-fNjXcq3Ksg,Devocion,69 Grand St Williamsburg NY 11249,305,4,2,(718) 285-6180,Coffee & Tea,0
j_C8WQDdHbadRAxEMZ6nVQ,Thai District,149 Linden Ave Ste E Long Beach CA 90802,464,4,2,(562) 951-7181,Thai,0
j_ZW3vvpjLDG34nBq5f-UA,Grill 21,346 E 21st St New York NY 10010,442,4,2,(212) 473-5950,Filipino,0
j_Zb_u7BtsMgXCwvlohBbg,Jonny's Panini,493A 9th Ave New York NY 10018,178,4.5,2,(646) 484-5733,Cafes,0
j_cJXXYC876tIehjB0wzOA,Enrique's Mexican Restaurant,6210 E Pacific Coast Hwy Long Beach CA 90803,841,4,2,(562) 498-3622,Mexican,0
jaRT2zCGokuCm5foSGkSAQ,The Standing Room,4738 Vernon Blvd Long Island City NY 11101,104,4,2,(347) 309-7666,Comedy Clubs,0
jai5OAkKP5kxZJnfCJ6T5Q,Rutherford Pancake House,40 Park Ave Rutherford NJ 07070,414,4,2,(201) 340-4171,Breakfast & Brunch,0
jaltLUsCUn_7psy_iSZ5fA,Salute,6361 108th St Forest Hills NY 11375,81,4,2,(718) 275-6860,Russian,0
jaxdjPkVI2AOTHxU4ZmBCA,Goody's Spanish Food & More Restaurant,201 Port Richmond Ave Staten Island NY 10302,2,4.5,0,(718) 981-4650,Restaurants,0
jbY4uzGp3_AtFArEMcTFkw,Empire Garden Chinese Restaurant,61-17 Springfield Blvd Oakland Gardens NY 11364,83,3.5,1,(718) 428-3855,Chinese,0
jc_XQPbSCwMHsXLfinXA6A,Pr&ince,80 Wayne St Jersey City NJ 07302,258,4.5,2,(201) 737-4911,Thai,0
jcy37otq2CtDbW0ViGTGfw,Balaboosta,214 Mulberry St New York NY 10012,537,4,3,(212) 966-7366,Mediterranean,0
jdBBVrKJJUnaegwH3ibH7Q,Cipollini Pronto,2110 C Northern Blvd Manhasset NY 11030,21,4,2,(516) 627-6270,Pizza,0
jdNdy-MwBtnXoBGC_JVvwQ,Gaia Italian Café,251 E Houston St New York NY 10002,871,4.5,1,(646) 350-3977,Italian,0
jdqnXElO7D3yx2PITcd6cQ,Marconi's Pizza & Restaurant,181 E Gun Hill Rd Bronx NY 10467,41,4,1,(718) 798-4970,Pizza,0
jdurWp7Bm_-u_m9M2DE76A,Alba International Food,1880 Hylan Blvd Staten Island NY 10305,19,4.5,1,(718) 667-1343,Turkish,0
je92kXXWjANmiN-dfwNapg,Sushi Dojo NYC,110 1st Ave New York NY 10009,346,4,4,(646) 692-9398,Sushi Bars,0
